<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2013.06.10	04:00:00	1385.44	1387.74	1384.44	1385.22	4537	0	0
2013.06.10	08:00:00	1385.31	1385.62	1376.00	1378.65	10183	0	0
2013.06.10	12:00:00	1378.85	1386.04	1376.65	1381.06	13784	0	0
2013.06.10	16:00:00	1381.07	1386.93	1375.69	1385.02	20905	0	0
2013.06.10	20:00:00	1385.15	1388.79	1383.79	1386.05	6774	0	0
2013.06.11	00:00:00	1385.95	1387.39	1383.28	1384.14	4154	0	0
2013.06.11	04:00:00	1384.19	1386.53	1382.76	1382.90	6355	0	0
2013.06.11	08:00:00	1382.91	1384.18	1370.85	1371.81	12591	0	0
2013.06.11	12:00:00	1371.79	1377.28	1366.86	1370.92	19242	0	0
2013.06.11	16:00:00	1370.79	1378.85	1365.80	1376.50	19050	0	0
2013.06.11	20:00:00	1376.49	1380.78	1375.53	1377.73	7617	0	0
2013.06.12	00:00:00	1377.73	1378.97	1375.26	1378.15	4612	0	0
2013.06.12	04:00:00	1378.38	1378.70	1375.41	1376.18	5357	0	0
2013.06.12	08:00:00	1376.21	1379.45	1374.00	1378.12	7691	0	0
2013.06.12	12:00:00	1378.00	1378.77	1374.77	1376.04	9231	0	0
2013.06.12	16:00:00	1376.06	1394.44	1373.86	1390.68	22203	0	0
2013.06.12	20:00:00	1390.61	1392.89	1386.50	1388.64	8093	0	0
2013.06.13	00:00:00	1388.71	1389.22	1384.36	1386.06	3410	0	0
2013.06.13	04:00:00	1386.10	1394.70	1386.10	1388.81	10923	0	0
2013.06.13	08:00:00	1388.85	1391.65	1384.81	1386.73	12742	0	0
2013.06.13	12:00:00	1386.73	1388.19	1378.67	1379.49	12187	0	0
2013.06.13	16:00:00	1379.53	1387.21	1374.30	1378.61	21659	0	0
2013.06.13	20:00:00	1378.60	1388.03	1375.64	1385.72	8781	0	0
2013.06.14	00:00:00	1385.62	1387.59	1382.52	1386.87	3403	0	0
2013.06.14	04:00:00	1386.73	1387.42	1382.38	1384.58	5597	0	0
2013.06.14	08:00:00	1384.63	1386.40	1381.44	1382.11	8631	0	0
2013.06.14	12:00:00	1382.16	1390.33	1378.27	1387.45	13033	0	0
2013.06.14	16:00:00	1387.45	1392.11	1384.50	1387.63	18808	0	0
2013.06.14	20:00:00	1387.62	1390.91	1387.43	1390.22	6613	0	0
2013.06.17	00:00:00	1390.64	1390.71	1386.61	1388.44	4545	0	0
2013.06.17	04:00:00	1388.47	1391.73	1388.05	1389.24	8120	0	0
2013.06.17	08:00:00	1389.15	1390.17	1385.78	1387.00	7942	0	0
2013.06.17	12:00:00	1387.08	1388.18	1380.33	1384.27	10488	0	0
2013.06.17	16:00:00	1384.28	1387.30	1381.44	1383.49	15549	0	0
2013.06.17	20:00:00	1383.50	1385.59	1381.32	1385.11	8850	0	0
2013.06.18	00:00:00	1384.97	1385.35	1383.26	1384.25	3113	0	0
2013.06.18	04:00:00	1384.25	1385.84	1381.74	1382.31	8035	0	0
2013.06.18	08:00:00	1382.31	1383.02	1376.78	1377.38	13404	0	0
2013.06.18	12:00:00	1377.42	1379.18	1371.24	1374.87	15075	0	0
2013.06.18	16:00:00	1374.77	1375.61	1360.91	1366.90	26061	0	0
2013.06.18	20:00:00	1366.98	1368.87	1365.44	1367.01	7792	0	0
2013.06.19	00:00:00	1366.99	1369.75	1366.41	1368.58	3235	0	0
2013.06.19	04:00:00	1368.61	1370.09	1364.56	1366.21	8223	0	0
2013.06.19	08:00:00	1366.19	1369.73	1364.70	1367.73	9209	0	0
2013.06.19	12:00:00	1367.72	1373.86	1365.86	1371.97	10667	0	0
2013.06.19	16:00:00	1371.97	1375.63	1370.06	1373.41	13641	0	0
2013.06.19	20:00:00	1373.47	1376.51	1348.96	1350.78	23736	0	0
2013.06.20	00:00:00	1350.78	1353.18	1339.16	1343.17	10018	0	0
2013.06.20	04:00:00	1343.07	1347.98	1341.84	1344.64	12219	0	0
2013.06.20	08:00:00	1344.58	1345.43	1304.25	1311.52	26890	0	0
2013.06.20	12:00:00	1311.33	1312.36	1285.72	1296.07	32047	0	0
2013.06.20	16:00:00	1296.08	1307.24	1287.55	1291.18	34797	0	0
2013.06.20	20:00:00	1291.16	1292.94	1276.04	1284.34	19523	0	0
2013.06.21	00:00:00	1284.43	1285.16	1271.99	1273.01	7915	0	0
2013.06.21	04:00:00	1273.11	1293.28	1269.19	1290.66	20185	0	0
2013.06.21	08:00:00	1290.62	1302.27	1289.72	1296.25	16717	0	0
2013.06.21	12:00:00	1296.30	1298.05	1286.37	1292.34	19968	0	0
2013.06.21	16:00:00	1292.32	1297.83	1287.62	1296.18	26209	0	0
2013.06.21	20:00:00	1296.20	1298.88	1292.20	1296.07	11979	0	0
2013.06.24	00:00:00	1297.32	1301.29	1296.59	1298.55	6222	0	0
2013.06.24	04:00:00	1298.61	1301.12	1282.06	1283.53	14434	0	0
2013.06.24	08:00:00	1283.26	1287.32	1278.16	1283.93	15289	0	0
2013.06.24	12:00:00	1283.93	1290.81	1279.00	1289.48	15811	0	0
2013.06.24	16:00:00	1289.47	1289.92	1275.94	1277.30	21097	0	0
2013.06.24	20:00:00	1277.30	1289.93	1276.08	1281.96	11090	0	0
2013.06.25	00:00:00	1281.97	1285.79	1281.10	1283.41	4491	0	0
2013.06.25	04:00:00	1283.64	1288.41	1273.29	1276.15	11102	0	0
2013.06.25	08:00:00	1276.20	1289.27	1275.20	1286.96	13057	0	0
2013.06.25	12:00:00	1286.96	1287.42	1278.99	1283.06	12676	0	0
2013.06.25	16:00:00	1283.02	1284.05	1271.50	1276.87	21063	0	0
2013.06.25	20:00:00	1276.80	1277.72	1274.71	1277.42	8143	0	0
2013.06.26	00:00:00	1277.39	1277.74	1273.23	1275.24	3996	0	0
2013.06.26	04:00:00	1275.08	1276.08	1243.70	1251.66	24244	0	0
2013.06.26	08:00:00	1251.63	1254.50	1229.50	1232.92	26293	0	0
2013.06.26	12:00:00	1232.88	1246.62	1223.87	1243.98	25167	0	0
2013.06.26	16:00:00	1243.99	1248.35	1229.47	1230.97	21007	0	0
2013.06.26	20:00:00	1230.98	1233.04	1221.62	1226.24	13407	0	0
2013.06.27	00:00:00	1226.16	1237.87	1223.98	1237.87	7024	0	0
2013.06.27	04:00:00	1238.15	1244.52	1234.97	1239.05	12048	0	0
2013.06.27	08:00:00	1239.47	1244.10	1237.18	1237.65	16689	0	0
2013.06.27	12:00:00	1237.64	1238.42	1223.93	1231.28	21452	0	0
2013.06.27	16:00:00	1231.27	1234.75	1224.25	1224.66	26053	0	0
2013.06.27	20:00:00	1224.71	1226.82	1196.55	1200.18	26771	0	0
2013.06.28	00:00:00	1200.30	1207.75	1180.11	1183.34	10935	0	0
2013.06.28	04:00:00	1183.66	1206.89	1183.32	1199.92	21976	0	0
2013.06.28	08:00:00	1199.87	1211.80	1195.36	1202.40	20455	0	0
2013.06.28	12:00:00	1202.42	1205.98	1191.15	1194.09	17460	0	0
2013.06.28	16:00:00	1194.46	1227.36	1186.59	1223.69	33201	0	0
2013.06.28	20:00:00	1223.87	1235.05	1222.93	1234.10	16518	0	0
2013.07.01	00:00:00	1233.23	1244.88	1228.44	1229.41	10957	0	0
2013.07.01	04:00:00	1229.22	1245.01	1224.92	1241.95	14709	0	0
2013.07.01	08:00:00	1242.12	1247.69	1238.87	1241.45	14884	0	0
2013.07.01	12:00:00	1241.44	1244.52	1233.36	1235.57	14428	0	0
2013.07.01	16:00:00	1235.42	1261.48	1234.89	1258.03	25861	0	0
2013.07.01	20:00:00	1258.05	1258.37	1248.70	1252.12	11661	0	0
2013.07.02	00:00:00	1252.06	1258.82	1250.20	1256.32	5963	0	0
2013.07.02	04:00:00	1256.16	1260.46	1252.68	1258.58	13867	0	0
2013.07.02	08:00:00	1258.59	1267.17	1256.82	1262.58	16974	0	0
2013.07.02	12:00:00	1262.59	1263.31	1250.28	1253.47	18533	0	0
2013.07.02	16:00:00	1253.53	1256.71	1244.18	1244.51	25789	0	0
2013.07.02	20:00:00	1244.55	1247.05	1239.40	1243.09	13492	0	0
2013.07.03	00:00:00	1243.07	1246.43	1241.57	1244.68	5837	0	0
2013.07.03	04:00:00	1244.69	1249.00	1244.14	1245.15	12264	0	0
2013.07.03	08:00:00	1245.17	1249.31	1236.66	1247.74	16169	0	0
2013.07.03	12:00:00	1247.72	1258.95	1243.37	1250.95	15110	0	0
2013.07.03	16:00:00	1250.96	1259.75	1247.23	1248.90	18943	0	0
2013.07.03	20:00:00	1248.92	1254.39	1248.64	1252.43	4515	0	0
2013.07.04	00:00:00	1252.93	1257.69	1251.26	1256.09	4716	0	0
2013.07.04	04:00:00	1256.07	1256.69	1250.92	1253.33	10434	0	0
2013.07.04	08:00:00	1253.33	1255.21	1246.50	1250.52	11853	0	0
2013.07.04	12:00:00	1250.47	1251.56	1244.66	1248.45	11191	0	0
2013.07.04	16:00:00	1248.42	1252.61	1246.76	1248.37	9150	0	0
2013.07.04	20:00:00	1248.48	1250.34	1248.34	1249.57	452	0	0
2013.07.05	00:00:00	1249.49	1250.40	1246.06	1247.29	4332	0	0
2013.07.05	04:00:00	1247.28	1248.66	1242.13	1243.75	10327	0	0
2013.07.05	08:00:00	1243.74	1245.20	1234.90	1235.15	16450	0	0
2013.07.05	12:00:00	1235.16	1243.26	1216.96	1223.88	20508	0	0
2013.07.05	16:00:00	1223.79	1225.59	1208.03	1215.55	25655	0	0
2013.07.05	20:00:00	1215.54	1223.40	1213.26	1222.68	11530	0	0
2013.07.08	00:00:00	1222.11	1229.42	1217.42	1223.71	9690	0	0
2013.07.08	04:00:00	1223.74	1223.87	1215.51	1220.05	15079	0	0
2013.07.08	08:00:00	1220.04	1228.13	1218.30	1228.04	16444	0	0
2013.07.08	12:00:00	1228.01	1238.37	1224.57	1231.49	20551	0	0
2013.07.08	16:00:00	1231.47	1237.93	1230.38	1236.52	22949	0	0
2013.07.08	20:00:00	1236.51	1237.98	1235.26	1236.63	8217	0	0
2013.07.09	00:00:00	1236.63	1241.16	1233.38	1239.83	6031	0	0
2013.07.09	04:00:00	1239.33	1254.74	1236.30	1254.24	18358	0	0
2013.07.09	08:00:00	1254.24	1260.22	1254.24	1255.22	16354	0	0
2013.07.09	12:00:00	1255.16	1255.38	1246.49	1252.08	16952	0	0
2013.07.09	16:00:00	1252.06	1257.40	1245.45	1248.31	20288	0	0
2013.07.09	20:00:00	1248.26	1251.46	1242.25	1251.04	10931	0	0
2013.07.10	00:00:00	1251.01	1251.50	1246.40	1247.17	6069	0	0
2013.07.10	04:00:00	1247.16	1249.17	1243.78	1245.69	13493	0	0
2013.07.10	08:00:00	1245.67	1256.22	1244.99	1254.38	14166	0	0
2013.07.10	12:00:00	1254.43	1259.45	1251.68	1255.35	13238	0	0
2013.07.10	16:00:00	1255.35	1261.72	1251.63	1255.05	15507	0	0
2013.07.10	20:00:00	1255.51	1265.69	1247.65	1258.90	14722	0	0
2013.07.11	00:00:00	1258.93	1289.40	1258.77	1281.35	13180	0	0
2013.07.11	04:00:00	1281.05	1288.99	1279.79	1285.80	14046	0	0
2013.07.11	08:00:00	1285.92	1298.55	1281.88	1286.88	20721	0	0
2013.07.11	12:00:00	1286.75	1289.10	1280.48	1285.55	19498	0	0
2013.07.11	16:00:00	1285.48	1286.38	1277.94	1280.96	24259	0	0
2013.07.11	20:00:00	1280.83	1287.53	1279.49	1285.55	14223	0	0
2013.07.12	00:00:00	1285.44	1288.43	1284.09	1286.65	5000	0	0
2013.07.12	04:00:00	1286.66	1286.66	1280.94	1280.98	10616	0	0
2013.07.12	08:00:00	1280.98	1283.07	1275.17	1275.93	14125	0	0
2013.07.12	12:00:00	1275.93	1277.90	1267.69	1274.02	17078	0	0
2013.07.12	16:00:00	1274.04	1282.42	1273.76	1278.53	20831	0	0
2013.07.12	20:00:00	1278.50	1285.85	1276.09	1285.11	11524	0	0
2013.07.15	00:00:00	1284.83	1294.56	1284.42	1290.21	8466	0	0
2013.07.15	04:00:00	1290.01	1294.28	1285.59	1289.98	11651	0	0
2013.07.15	08:00:00	1289.96	1291.26	1281.05	1282.53	11464	0	0
2013.07.15	12:00:00	1282.53	1284.65	1273.91	1282.28	13731	0	0
2013.07.15	16:00:00	1282.29	1286.88	1281.54	1284.33	16182	0	0
2013.07.15	20:00:00	1284.28	1285.62	1281.51	1284.33	7490	0	0
2013.07.16	00:00:00	1284.34	1284.70	1281.48	1283.64	6320	0	0
2013.07.16	04:00:00	1283.66	1284.25	1276.93	1279.81	11667	0	0
2013.07.16	08:00:00	1279.85	1287.76	1278.93	1284.35	13379	0	0
2013.07.16	12:00:00	1284.41	1293.91	1283.81	1290.42	16208	0	0
2013.07.16	16:00:00	1290.38	1295.39	1286.77	1291.57	21112	0	0
2013.07.16	20:00:00	1291.60	1292.96	1289.74	1291.60	8687	0	0
2013.07.17	00:00:00	1291.61	1293.58	1289.68	1292.32	6129	0	0
2013.07.17	04:00:00	1292.14	1292.52	1287.64	1290.32	11032	0	0
2013.07.17	08:00:00	1290.31	1290.49	1284.59	1285.10	12798	0	0
2013.07.17	12:00:00	1285.08	1298.95	1283.10	1291.70	11306	0	0
2013.07.17	16:00:00	1291.70	1300.15	1270.08	1277.63	16095	0	0
2013.07.17	20:00:00	1277.60	1279.21	1274.41	1275.71	10405	0	0
2013.07.18	00:00:00	1275.70	1278.94	1273.96	1277.86	6359	0	0
2013.07.18	04:00:00	1277.64	1278.91	1274.62	1275.63	11144	0	0
2013.07.18	08:00:00	1275.63	1281.61	1274.97	1280.99	10548	0	0
2013.07.18	12:00:00	1281.04	1287.04	1277.57	1285.03	13690	0	0
2013.07.18	16:00:00	1285.12	1288.40	1281.01	1284.77	18852	0	0
2013.07.18	20:00:00	1284.78	1286.98	1282.83	1283.86	8111	0	0
2013.07.19	00:00:00	1283.76	1285.07	1282.18	1284.00	4279	0	0
2013.07.19	04:00:00	1284.02	1294.56	1284.02	1290.66	11560	0	0
2013.07.19	08:00:00	1290.64	1293.69	1286.59	1288.30	11453	0	0
2013.07.19	12:00:00	1288.08	1293.51	1285.98	1291.62	12942	0	0
2013.07.19	16:00:00	1291.63	1297.65	1290.03	1293.82	16726	0	0
2013.07.19	20:00:00	1293.83	1296.24	1292.48	1295.60	6866	0	0
2013.07.22	00:00:00	1296.47	1317.72	1295.90	1312.55	12392	0	0
2013.07.22	04:00:00	1312.60	1317.74	1310.82	1316.35	14154	0	0
2013.07.22	08:00:00	1316.33	1322.76	1314.54	1316.00	13838	0	0
2013.07.22	12:00:00	1316.02	1325.09	1313.56	1321.10	11695	0	0
2013.07.22	16:00:00	1321.12	1334.90	1320.26	1333.72	18275	0	0
2013.07.22	20:00:00	1333.83	1339.18	1333.20	1335.25	10521	0	0
2013.07.23	00:00:00	1335.18	1337.58	1333.28	1333.53	5286	0	0
2013.07.23	04:00:00	1333.50	1338.22	1333.25	1334.30	9524	0	0
2013.07.23	08:00:00	1334.28	1336.33	1328.81	1330.45	11111	0	0
2013.07.23	12:00:00	1330.43	1332.07	1326.50	1330.16	13157	0	0
2013.07.23	16:00:00	1330.16	1336.42	1328.25	1335.56	16452	0	0
2013.07.23	20:00:00	1335.54	1346.52	1334.36	1344.90	13184	0	0
2013.07.24	00:00:00	1344.95	1347.40	1341.05	1344.53	6226	0	0
2013.07.24	04:00:00	1344.06	1346.38	1338.32	1338.94	10377	0	0
2013.07.24	08:00:00	1339.04	1345.37	1338.82	1340.71	10220	0	0
2013.07.24	12:00:00	1340.76	1344.91	1333.70	1334.36	13033	0	0
2013.07.24	16:00:00	1334.13	1338.85	1317.53	1319.32	21377	0	0
2013.07.24	20:00:00	1319.21	1323.39	1312.99	1321.53	16215	0	0
2013.07.25	00:00:00	1321.48	1322.70	1314.76	1319.27	8073	0	0
2013.07.25	04:00:00	1319.26	1323.87	1316.22	1322.22	10365	0	0
2013.07.25	08:00:00	1322.11	1324.56	1317.54	1318.24	12363	0	0
2013.07.25	12:00:00	1318.23	1327.41	1308.74	1323.02	19186	0	0
2013.07.25	16:00:00	1323.24	1331.34	1320.55	1329.74	18839	0	0
2013.07.25	20:00:00	1329.73	1337.64	1325.89	1333.32	12641	0	0
2013.07.26	00:00:00	1333.24	1335.95	1332.24	1334.25	5254	0	0
2013.07.26	04:00:00	1334.29	1340.49	1332.65	1337.10	11490	0	0
2013.07.26	08:00:00	1337.10	1339.09	1327.72	1329.67	15055	0	0
2013.07.26	12:00:00	1329.65	1330.30	1320.64	1322.81	17206	0	0
2013.07.26	16:00:00	1322.67	1331.49	1312.22	1320.17	18205	0	0
2013.07.26	20:00:00	1320.00	1334.20	1319.74	1332.75	10250	0	0
2013.07.29	00:00:00	1332.92	1334.63	1327.65	1327.95	6682	0	0
2013.07.29	04:00:00	1327.95	1329.60	1324.84	1327.63	12070	0	0
2013.07.29	08:00:00	1327.58	1328.38	1322.71	1325.88	11978	0	0
2013.07.29	12:00:00	1325.93	1338.18	1325.83	1328.81	21259	0	0
2013.07.29	16:00:00	1328.79	1332.65	1326.38	1328.53	22860	0	0
2013.07.29	20:00:00	1328.50	1330.65	1327.23	1327.23	8758	0	0
2013.07.30	00:00:00	1327.25	1329.37	1323.69	1327.30	6326	0	0
2013.07.30	04:00:00	1327.43	1329.96	1327.12	1327.79	8951	0	0
2013.07.30	08:00:00	1327.79	1328.52	1317.93	1322.96	13976	0	0
2013.07.30	12:00:00	1322.96	1328.90	1321.24	1325.54	15732	0	0
2013.07.30	16:00:00	1325.56	1327.44	1317.38	1323.56	16514	0	0
2013.07.30	20:00:00	1323.57	1327.06	1323.47	1325.97	5771	0	0
2013.07.31	00:00:00	1325.93	1327.88	1324.06	1325.46	4324	0	0
2013.07.31	04:00:00	1325.49	1338.95	1324.99	1333.11	11557	0	0
2013.07.31	08:00:00	1333.12	1336.01	1328.51	1332.86	12984	0	0
2013.07.31	12:00:00	1332.82	1334.04	1319.35	1323.64	16569	0	0
2013.07.31	16:00:00	1323.63	1324.40	1306.19	1307.94	24415	0	0
2013.07.31	20:00:00	1307.94	1333.60	1305.64	1324.52	22325	0	0
2013.08.01	00:00:00	1324.54	1330.87	1322.85	1327.82	6223	0	0
2013.08.01	04:00:00	1327.59	1329.62	1316.29	1317.09	15341	0	0
2013.08.01	08:00:00	1316.97	1321.92	1316.77	1321.38	13832	0	0
2013.08.01	12:00:00	1321.35	1328.20	1318.61	1324.48	17503	0	0
2013.08.01	16:00:00	1324.46	1324.49	1307.60	1311.41	21240	0	0
2013.08.01	20:00:00	1311.38	1313.18	1309.15	1309.92	8133	0	0
2013.08.02	00:00:00	1309.90	1310.08	1302.50	1307.16	8877	0	0
2013.08.02	04:00:00	1307.20	1309.00	1291.51	1293.59	13483	0	0
2013.08.02	08:00:00	1293.61	1294.51	1283.02	1288.65	20138	0	0
2013.08.02	12:00:00	1288.61	1318.23	1283.13	1314.09	19109	0	0
2013.08.02	16:00:00	1314.10	1316.96	1307.91	1312.42	24041	0	0
2013.08.02	20:00:00	1312.60	1313.20	1307.38	1311.54	7646	0	0
2013.08.05	00:00:00	1312.28	1314.68	1311.04	1311.94	6716	0	0
2013.08.05	04:00:00	1311.95	1320.52	1311.95	1316.78	10893	0	0
2013.08.05	08:00:00	1316.78	1317.88	1312.55	1313.20	10796	0	0
2013.08.05	12:00:00	1313.19	1313.60	1303.82	1306.80	16274	0	0
2013.08.05	16:00:00	1306.71	1310.59	1297.33	1302.95	22068	0	0
2013.08.05	20:00:00	1302.93	1304.56	1300.99	1302.68	7593	0	0
2013.08.06	00:00:00	1302.64	1306.83	1300.26	1304.77	5279	0	0
2013.08.06	04:00:00	1304.74	1306.26	1289.49	1293.08	15118	0	0
2013.08.06	08:00:00	1293.06	1295.90	1287.76	1290.96	14554	0	0
2013.08.06	12:00:00	1291.01	1296.66	1284.42	1288.69	9269	0	0
2013.08.06	16:00:00	1288.77	1288.87	1279.02	1283.48	10406	0	0
2013.08.06	20:00:00	1283.43	1285.08	1281.43	1282.68	3506	0	0
2013.08.07	00:00:00	1282.60	1283.26	1274.52	1277.63	3008	0	0
2013.08.07	04:00:00	1277.78	1280.46	1273.21	1279.61	5357	0	0
2013.08.07	08:00:00	1279.38	1284.58	1274.09	1275.34	7969	0	0
2013.08.07	12:00:00	1275.48	1281.28	1272.60	1279.85	8112	0	0
2013.08.07	16:00:00	1279.90	1289.23	1279.13	1285.49	8685	0	0
2013.08.07	20:00:00	1285.54	1288.09	1284.32	1286.73	3107	0	0
2013.08.08	00:00:00	1286.75	1291.08	1282.73	1290.04	3396	0	0
2013.08.08	04:00:00	1290.19	1295.50	1288.91	1295.40	6573	0	0
2013.08.08	08:00:00	1295.44	1297.27	1288.10	1289.00	6658	0	0
2013.08.08	12:00:00	1288.85	1296.16	1287.55	1293.65	5970	0	0
2013.08.08	16:00:00	1293.65	1314.08	1291.51	1310.07	13428	0	0
2013.08.08	20:00:00	1310.37	1313.86	1308.84	1313.13	4111	0	0
2013.08.09	00:00:00	1313.10	1314.59	1311.16	1313.02	2864	0	0
2013.08.09	04:00:00	1313.07	1316.65	1309.76	1311.11	4619	0	0
2013.08.09	08:00:00	1311.12	1312.92	1306.77	1309.05	5778	0	0
2013.08.09	12:00:00	1308.76	1313.83	1304.82	1308.88	7370	0	0
2013.08.09	16:00:00	1308.73	1317.00	1307.08	1313.05	10981	0	0
2013.08.09	20:00:00	1313.05	1315.42	1309.65	1313.98	3901	0	0
2013.08.12	00:00:00	1315.17	1333.35	1314.27	1326.09	5062	0	0
2013.08.12	04:00:00	1326.00	1333.29	1324.63	1329.24	7398	0	0
2013.08.12	08:00:00	1329.29	1333.27	1326.14	1326.69	8099	0	0
2013.08.12	12:00:00	1326.54	1331.19	1322.65	1329.21	7062	0	0
2013.08.12	16:00:00	1329.10	1343.80	1329.10	1336.58	11809	0	0
2013.08.12	20:00:00	1336.53	1338.40	1333.93	1337.23	3625	0	0
2013.08.13	00:00:00	1337.13	1338.27	1330.13	1334.69	3708	0	0
2013.08.13	04:00:00	1334.92	1336.71	1330.22	1335.73	5864	0	0
2013.08.13	08:00:00	1335.60	1341.23	1332.52	1335.37	10239	0	0
2013.08.13	12:00:00	1335.31	1336.16	1323.38	1331.91	11757	0	0
2013.08.13	16:00:00	1331.76	1335.49	1318.60	1321.23	16785	0	0
2013.08.13	20:00:00	1321.29	1323.62	1319.59	1320.95	4412	0	0
2013.08.14	00:00:00	1320.93	1322.75	1317.50	1320.49	2381	0	0
2013.08.14	04:00:00	1320.23	1325.24	1315.64	1321.16	5397	0	0
2013.08.14	08:00:00	1321.08	1324.80	1318.57	1324.02	7388	0	0
2013.08.14	12:00:00	1324.14	1327.14	1320.86	1322.48	7555	0	0
2013.08.14	16:00:00	1322.77	1334.95	1318.98	1333.48	12746	0	0
2013.08.14	20:00:00	1333.58	1336.08	1332.19	1335.63	5725	0	0
2013.08.15	00:00:00	1335.60	1346.08	1335.09	1340.73	4413	0	0
2013.08.15	04:00:00	1340.70	1344.80	1337.71	1339.01	6701	0	0
2013.08.15	08:00:00	1339.11	1341.99	1335.82	1339.12	7310	0	0
2013.08.15	12:00:00	1339.07	1340.21	1318.42	1323.23	10802	0	0
2013.08.15	16:00:00	1323.06	1362.65	1321.48	1358.53	18262	0	0
2013.08.15	20:00:00	1358.48	1369.74	1358.14	1365.43	13211	0	0
2013.08.16	00:00:00	1365.66	1366.60	1360.44	1364.27	2773	0	0
2013.08.16	04:00:00	1364.27	1372.53	1363.18	1366.73	7798	0	0
2013.08.16	08:00:00	1366.68	1367.84	1360.51	1361.39	10110	0	0
2013.08.16	12:00:00	1361.36	1368.64	1357.46	1364.68	9607	0	0
2013.08.16	16:00:00	1364.64	1374.23	1359.99	1366.95	16374	0	0
2013.08.16	20:00:00	1366.94	1379.31	1366.09	1375.95	7800	0	0
2013.08.19	00:00:00	1378.38	1380.68	1374.93	1376.32	3688	0	0
2013.08.19	04:00:00	1376.31	1384.17	1375.82	1378.64	8088	0	0
2013.08.19	08:00:00	1378.54	1381.21	1371.83	1372.52	12002	0	0
2013.08.19	12:00:00	1372.52	1377.71	1370.61	1372.19	11328	0	0
2013.08.19	16:00:00	1371.79	1372.63	1362.29	1363.80	17053	0	0
2013.08.19	20:00:00	1363.80	1368.02	1363.25	1365.48	4083	0	0
2013.08.20	00:00:00	1365.53	1369.09	1364.58	1368.00	2409	0	0
2013.08.20	04:00:00	1367.98	1369.38	1360.94	1361.99	5910	0	0
2013.08.20	08:00:00	1362.09	1363.98	1352.16	1361.36	12735	0	0
2013.08.20	12:00:00	1361.24	1372.82	1360.82	1367.05	9875	0	0
2013.08.20	16:00:00	1367.16	1377.41	1364.44	1374.14	12661	0	0
2013.08.20	20:00:00	1374.29	1375.54	1370.56	1370.73	3138	0	0
2013.08.21	00:00:00	1370.73	1371.32	1366.72	1368.27	1745	0	0
2013.08.21	04:00:00	1368.37	1374.11	1367.12	1367.92	5543	0	0
2013.08.21	08:00:00	1367.97	1369.40	1360.38	1360.71	9167	0	0
2013.08.21	12:00:00	1360.76	1367.97	1359.70	1365.74	7364	0	0
2013.08.21	16:00:00	1365.83	1371.59	1361.49	1369.79	11381	0	0
2013.08.21	20:00:00	1369.84	1378.95	1362.10	1365.95	11257	0	0
2013.08.22	00:00:00	1365.93	1367.49	1354.86	1360.20	3979	0	0
2013.08.22	04:00:00	1360.25	1367.93	1358.38	1360.82	6806	0	0
2013.08.22	08:00:00	1360.77	1373.96	1360.77	1370.49	10462	0	0
2013.08.22	12:00:00	1370.48	1376.81	1364.64	1375.18	14395	0	0
2013.08.22	16:00:00	1375.27	1381.56	1370.24	1371.69	19013	0	0
2013.08.22	20:00:00	1371.69	1376.89	1369.29	1375.45	4280	0	0
2013.08.23	00:00:00	1375.48	1379.13	1371.56	1374.66	2397	0	0
2013.08.23	04:00:00	1374.61	1378.66	1373.76	1377.91	3949	0	0
2013.08.23	08:00:00	1377.86	1378.16	1373.81	1376.34	10051	0	0
2013.08.23	12:00:00	1376.33	1377.26	1368.51	1371.90	10782	0	0
2013.08.23	16:00:00	1371.88	1398.55	1371.20	1395.89	20240	0	0
2013.08.23	20:00:00	1395.83	1399.74	1394.26	1397.33	6726	0	0
2013.08.26	00:00:00	1398.42	1406.59	1390.34	1392.73	5473	0	0
2013.08.26	04:00:00	1392.93	1397.02	1392.78	1396.06	4813	0	0
2013.08.26	08:00:00	1396.11	1400.63	1393.39	1393.90	8520	0	0
2013.08.26	12:00:00	1393.87	1399.66	1392.29	1396.12	11017	0	0
2013.08.26	16:00:00	1396.10	1399.45	1389.33	1393.45	16320	0	0
2013.08.26	20:00:00	1393.55	1404.60	1391.55	1404.18	5166	0	0
2013.08.27	00:00:00	1404.23	1406.93	1395.93	1398.67	3615	0	0
2013.08.27	04:00:00	1398.63	1400.23	1395.23	1398.98	4505	0	0
2013.08.27	08:00:00	1398.96	1412.45	1398.00	1410.28	11959	0	0
2013.08.27	12:00:00	1410.26	1422.65	1410.06	1418.17	14217	0	0
2013.08.27	16:00:00	1418.19	1423.52	1416.16	1419.13	16068	0	0
2013.08.27	20:00:00	1419.08	1420.48	1413.35	1414.58	5522	0	0
2013.08.28	00:00:00	1414.58	1419.26	1413.98	1415.25	2129	0	0
2013.08.28	04:00:00	1415.30	1422.32	1413.18	1419.61	4126	0	0
2013.08.28	08:00:00	1419.58	1433.51	1419.13	1425.39	16597	0	0
2013.08.28	12:00:00	1425.37	1430.69	1421.85	1428.08	12824	0	0
2013.08.28	16:00:00	1428.18	1429.93	1415.15	1418.31	23721	0	0
2013.08.28	20:00:00	1418.26	1422.70	1414.93	1417.18	7353	0	0
2013.08.29	00:00:00	1417.20	1418.73	1409.00	1410.55	2731	0	0
